customer_id,product_id,recommended_promotion_id,discount,promo_type,score,product_name
CUS-00542,PRD-0012,,0.0,,0.2,Ichitan แชมพู #12
CUS-00543,PRD-0033,,0.0,,1.0,Ichitan น้ำยาล้างจาน #33
CUS-00543,PRD-0096,,0.0,,0.5,Sunsilk สบู่ #96
CUS-00543,PRD-0088,,0.0,,0.3333333333333333,Dutch Mill น้ำยาล้างจาน #88
CUS-00543,PRD-0052,,0.0,,0.25,Mama ข้าวสาร #52
CUS-00543,PRD-0029,,0.0,,0.2,Colgate กาแฟ #29
CUS-00544,PRD-0059,,0.0,,1.0,Nestlé สบู่ #59
CUS-00544,PRD-0086,,0.0,,0.5,Ichitan ผ้าอนามัย #86
CUS-00544,PRD-0100,,0.0,,0.3333333333333333,Singha ผักสด #100
CUS-00544,PRD-0012,,0.0,,0.25,Ichitan แชมพู #12
CUS-00544,PRD-0008,,0.0,,0.2,SCG ผักสด #8
CUS-00545,PRD-0021,,0.0,,1.0,Knorr ดินสอ #21
CUS-00545,PRD-0100,,0.0,,0.5,Singha ผักสด #100
CUS-00545,PRD-0072,,0.0,,0.3333333333333333,CP กาว #72
CUS-00545,PRD-0087,,0.0,,0.25,Singha กระดาษทิชชู่ #87
CUS-00545,PRD-0048,,0.0,,0.2,Dutch Mill ยาสีฟัน #48
CUS-00546,PRD-0019,,0.0,,1.0,Lux สมุด #19
CUS-00546,PRD-0075,,0.0,,0.5,Ichitan กระดาษทิชชู่ #75
CUS-00546,PRD-0006,,0.0,,0.3333333333333333,Sunsilk เนื้อสัตว์ #6
CUS-00546,PRD-0048,,0.0,,0.25,Dutch Mill ยาสีฟัน #48
CUS-00546,PRD-0069,,0.0,,0.2,Nestlé น้ำอัดลม #69
CUS-00547,PRD-0071,,0.0,,1.0,Sunsilk ผงซักฟอก #71
CUS-00547,PRD-0052,,0.0,,0.5,Mama ข้าวสาร #52
CUS-00547,PRD-0077,,0.0,,0.3333333333333333,Oishi นม #77
CUS-00547,PRD-0096,,0.0,,0.25,Sunsilk สบู่ #96
CUS-00547,PRD-0002,,0.0,,0.2,Ichitan ปากกา #2
CUS-00548,PRD-0052,,0.0,,1.0,Mama ข้าวสาร #52
CUS-00548,PRD-0048,,0.0,,0.5,Dutch Mill ยาสีฟัน #48
CUS-00548,PRD-0077,,0.0,,0.3333333333333333,Oishi นม #77
CUS-00548,PRD-0031,,0.0,,0.25,CP แชมพู #31
CUS-00548,PRD-0002,,0.0,,0.2,Ichitan ปากกา #2
CUS-00549,PRD-0016,,0.0,,1.0,Thai Union ข้าวสาร #16
CUS-00549,PRD-0032,,0.0,,0.5,Knorr เนื้อสัตว์ #32
CUS-00549,PRD-0097,,0.0,,0.3333333333333333,Thai Union กาว #97
CUS-00549,PRD-0091,,0.0,,0.25,Downy น้ำดื่ม #91
CUS-00549,PRD-0096,,0.0,,0.2,Sunsilk สบู่ #96
CUS-00550,PRD-0079,,0.0,,1.0,P&G สมุด #79
CUS-00550,PRD-0009,,0.0,,0.5,Unilever ปากกา #9
CUS-00550,PRD-0092,,0.0,,0.3333333333333333,Double A ผงซักฟอก #92
CUS-00550,PRD-0013,,0.0,,0.25,Singha น้ำดื่ม #13
CUS-00550,PRD-0011,,0.0,,0.2,Colgate ข้าวสาร #11
CUS-00551,PRD-0089,,0.0,,1.0,Knorr นม #89
CUS-00551,PRD-0068,,0.0,,0.5,Dutch Mill น้ำอัดลม #68
CUS-00551,PRD-0043,,0.0,,0.3333333333333333,Unilever น้ำผลไม้ #43
CUS-00551,PRD-0073,,0.0,,0.25,P&G กาแฟ #73
CUS-00551,PRD-0080,,0.0,,0.2,Mama อาหารทะเล #80
CUS-00552,PRD-0024,,0.0,,1.0,SCG สบู่ #24
CUS-00552,PRD-0085,,0.0,,0.5,ThaiBev ขนมขบเคี้ยว #85
CUS-00552,PRD-0063,,0.0,,0.3333333333333333,Singha น้ำยาล้างจาน #63
CUS-00552,PRD-0037,,0.0,,0.25,Oishi เครื่องปรุงรส #37
CUS-00552,PRD-0058,,0.0,,0.2,Betagro ดินสอ #58
CUS-00553,PRD-0009,,0.0,,1.0,Unilever ปากกา #9
CUS-00553,PRD-0006,,0.0,,0.5,Sunsilk เนื้อสัตว์ #6
CUS-00553,PRD-0075,,0.0,,0.3333333333333333,Ichitan กระดาษทิชชู่ #75
CUS-00553,PRD-0096,,0.0,,0.25,Sunsilk สบู่ #96
CUS-00553,PRD-0027,,0.0,,0.2,Ichitan ขนมขบเคี้ยว #27
CUS-00554,PRD-0005,,0.0,,1.0,Knorr ขนมขบเคี้ยว #5
CUS-00554,PRD-0059,,0.0,,0.5,Nestlé สบู่ #59
CUS-00554,PRD-0031,,0.0,,0.3333333333333333,CP แชมพู #31
CUS-00554,PRD-0022,,0.0,,0.25,ThaiBev ผักสด #22
CUS-00554,PRD-0054,,0.0,,0.2,Nestlé น้ำอัดลม #54
CUS-00555,PRD-0010,,0.0,,1.0,Sunsilk บะหมี่กึ่งสำเร็จรูป #10
CUS-00555,PRD-0017,,0.0,,0.5,Double A กาว #17
CUS-00555,PRD-0088,,0.0,,0.3333333333333333,Dutch Mill น้ำยาล้างจาน #88
CUS-00555,PRD-0090,,0.0,,0.25,Thai Union ขนมขบเคี้ยว #90
CUS-00555,PRD-0062,,0.0,,0.2,Singha น้ำผลไม้ #62
CUS-00556,PRD-0018,,0.0,,1.0,P&G ผ้าอนามัย #18
CUS-00556,PRD-0016,,0.0,,0.5,Thai Union ข้าวสาร #16
CUS-00556,PRD-0095,,0.0,,0.3333333333333333,Betagro กาแฟ #95
CUS-00556,PRD-0080,,0.0,,0.25,Mama อาหารทะเล #80
CUS-00556,PRD-0012,,0.0,,0.2,Ichitan แชมพู #12
CUS-00557,PRD-0095,,0.0,,1.0,Betagro กาแฟ #95
CUS-00557,PRD-0092,,0.0,,0.5,Double A ผงซักฟอก #92
CUS-00557,PRD-0048,,0.0,,0.3333333333333333,Dutch Mill ยาสีฟัน #48
CUS-00557,PRD-0012,,0.0,,0.25,Ichitan แชมพู #12
CUS-00557,PRD-0078,,0.0,,0.2,Downy กาแฟ #78
CUS-00558,PRD-0014,,0.0,,1.0,Knorr บะหมี่กึ่งสำเร็จรูป #14
CUS-00558,PRD-0083,,0.0,,0.5,Nestlé ปากกา #83
CUS-00558,PRD-0049,,0.0,,0.3333333333333333,Thai Union กาแฟ #49
CUS-00558,PRD-0020,,0.0,,0.25,Ichitan ยาสีฟัน #20
CUS-00558,PRD-0008,,0.0,,0.2,SCG ผักสด #8
CUS-00559,PRD-0084,,0.0,,1.0,Ichitan ผงซักฟอก #84
CUS-00559,PRD-0033,,0.0,,0.5,Ichitan น้ำยาล้างจาน #33
CUS-00559,PRD-0090,,0.0,,0.3333333333333333,Thai Union ขนมขบเคี้ยว #90
CUS-00559,PRD-0052,,0.0,,0.25,Mama ข้าวสาร #52
CUS-00559,PRD-0062,,0.0,,0.2,Singha น้ำผลไม้ #62
CUS-00560,PRD-0036,,0.0,,1.0,Unilever เนื้อสัตว์ #36
CUS-00560,PRD-0032,,0.0,,0.5,Knorr เนื้อสัตว์ #32
CUS-00560,PRD-0078,,0.0,,0.3333333333333333,Downy กาแฟ #78
CUS-00560,PRD-0041,,0.0,,0.25,CP ขนมขบเคี้ยว #41
CUS-00560,PRD-0004,,0.0,,0.2,Singha กาว #4
CUS-00561,PRD-0096,,0.0,,1.0,Sunsilk สบู่ #96
CUS-00561,PRD-0089,,0.0,,0.5,Knorr นม #89
CUS-00561,PRD-0016,,0.0,,0.3333333333333333,Thai Union ข้าวสาร #16
CUS-00561,PRD-0006,,0.0,,0.25,Sunsilk เนื้อสัตว์ #6
CUS-00561,PRD-0049,,0.0,,0.2,Thai Union กาแฟ #49
CUS-00562,PRD-0012,,0.0,,1.0,Ichitan แชมพู #12
CUS-00562,PRD-0075,,0.0,,0.5,Ichitan กระดาษทิชชู่ #75
CUS-00562,PRD-0035,,0.0,,0.3333333333333333,Lux เนื้อสัตว์ #35
CUS-00562,PRD-0088,,0.0,,0.25,Dutch Mill น้ำยาล้างจาน #88
CUS-00562,PRD-0094,,0.0,,0.2,Singha ขนมขบเคี้ยว #94
CUS-00563,PRD-0082,,0.0,,1.0,Sunsilk น้ำยาล้างจาน #82
CUS-00563,PRD-0100,,0.0,,0.5,Singha ผักสด #100
CUS-00563,PRD-0099,,0.0,,0.3333333333333333,Dutch Mill กาแฟ #99
CUS-00563,PRD-0006,,0.0,,0.25,Sunsilk เนื้อสัตว์ #6
CUS-00563,PRD-0078,,0.0,,0.2,Downy กาแฟ #78
CUS-00564,PRD-0023,,0.0,,1.0,ThaiBev ดินสอ #23
CUS-00564,PRD-0005,,0.0,,0.5,Knorr ขนมขบเคี้ยว #5
CUS-00564,PRD-0059,,0.0,,0.3333333333333333,Nestlé สบู่ #59
CUS-00564,PRD-0020,,0.0,,0.25,Ichitan ยาสีฟัน #20
CUS-00564,PRD-0061,,0.0,,0.2,Colgate ผักสด #61
CUS-00565,PRD-0054,,0.0,,1.0,Nestlé น้ำอัดลม #54
CUS-00565,PRD-0011,,0.0,,0.5,Colgate ข้าวสาร #11
CUS-00565,PRD-0064,,0.0,,0.3333333333333333,Betagro ผงซักฟอก #64
CUS-00565,PRD-0042,,0.0,,0.25,Ichitan กาแฟ #42
CUS-00565,PRD-0077,,0.0,,0.2,Oishi นม #77
CUS-00566,PRD-0004,,0.0,,1.0,Singha กาว #4
CUS-00566,PRD-0037,,0.0,,0.5,Oishi เครื่องปรุงรส #37
CUS-00566,PRD-0043,,0.0,,0.3333333333333333,Unilever น้ำผลไม้ #43
CUS-00566,PRD-0024,,0.0,,0.25,SCG สบู่ #24
CUS-00566,PRD-0017,,0.0,,0.2,Double A กาว #17
CUS-00567,PRD-0027,,0.0,,1.0,Ichitan ขนมขบเคี้ยว #27
CUS-00567,PRD-0095,,0.0,,0.5,Betagro กาแฟ #95
CUS-00567,PRD-0034,,0.0,,0.3333333333333333,Singha ผ้าอนามัย #34
CUS-00567,PRD-0044,,0.0,,0.25,Double A เนื้อสัตว์ #44
CUS-00567,PRD-0021,,0.0,,0.2,Knorr ดินสอ #21
CUS-00568,PRD-0096,,0.0,,1.0,Sunsilk สบู่ #96
CUS-00568,PRD-0078,,0.0,,0.5,Downy กาแฟ #78
CUS-00568,PRD-0023,,0.0,,0.3333333333333333,ThaiBev ดินสอ #23
CUS-00568,PRD-0085,,0.0,,0.25,ThaiBev ขนมขบเคี้ยว #85
CUS-00568,PRD-0098,,0.0,,0.2,Oishi กระดาษทิชชู่ #98
CUS-00569,PRD-0095,,0.0,,1.0,Betagro กาแฟ #95
CUS-00569,PRD-0059,,0.0,,0.5,Nestlé สบู่ #59
CUS-00569,PRD-0045,,0.0,,0.3333333333333333,ThaiBev บะหมี่กึ่งสำเร็จรูป #45
CUS-00569,PRD-0056,,0.0,,0.25,Dutch Mill ผ้าอนามัย #56
CUS-00569,PRD-0039,,0.0,,0.2,Ichitan เนื้อสัตว์ #39
CUS-00570,PRD-0046,,0.0,,1.0,Sunsilk อาหารทะเล #46
CUS-00570,PRD-0098,,0.0,,0.5,Oishi กระดาษทิชชู่ #98
CUS-00570,PRD-0007,,0.0,,0.3333333333333333,Downy น้ำอัดลม #7
CUS-00570,PRD-0086,,0.0,,0.25,Ichitan ผ้าอนามัย #86
CUS-00570,PRD-0042,,0.0,,0.2,Ichitan กาแฟ #42
CUS-00571,PRD-0093,,0.0,,1.0,Lux กาแฟ #93
CUS-00571,PRD-0096,,0.0,,0.5,Sunsilk สบู่ #96
CUS-00571,PRD-0033,,0.0,,0.3333333333333333,Ichitan น้ำยาล้างจาน #33
CUS-00571,PRD-0019,,0.0,,0.25,Lux สมุด #19
CUS-00571,PRD-0038,,0.0,,0.2,Singha กาแฟ #38
CUS-00572,PRD-0093,,0.0,,1.0,Lux กาแฟ #93
CUS-00572,PRD-0068,,0.0,,0.5,Dutch Mill น้ำอัดลม #68
CUS-00572,PRD-0036,,0.0,,0.3333333333333333,Unilever เนื้อสัตว์ #36
CUS-00572,PRD-0039,,0.0,,0.25,Ichitan เนื้อสัตว์ #39
CUS-00572,PRD-0080,,0.0,,0.2,Mama อาหารทะเล #80
CUS-00573,PRD-0009,,0.0,,1.0,Unilever ปากกา #9
CUS-00573,PRD-0080,,0.0,,0.5,Mama อาหารทะเล #80
CUS-00573,PRD-0088,,0.0,,0.3333333333333333,Dutch Mill น้ำยาล้างจาน #88
CUS-00573,PRD-0098,,0.0,,0.25,Oishi กระดาษทิชชู่ #98
CUS-00573,PRD-0058,,0.0,,0.2,Betagro ดินสอ #58
CUS-00574,PRD-0012,,0.0,,1.0,Ichitan แชมพู #12
CUS-00574,PRD-0049,,0.0,,0.5,Thai Union กาแฟ #49
CUS-00574,PRD-0022,,0.0,,0.3333333333333333,ThaiBev ผักสด #22
CUS-00574,PRD-0086,,0.0,,0.25,Ichitan ผ้าอนามัย #86
CUS-00574,PRD-0051,,0.0,,0.2,ThaiBev อาหารทะเล #51
CUS-00575,PRD-0099,,0.0,,1.0,Dutch Mill กาแฟ #99
CUS-00575,PRD-0049,,0.0,,0.5,Thai Union กาแฟ #49
CUS-00575,PRD-0078,,0.0,,0.3333333333333333,Downy กาแฟ #78
CUS-00575,PRD-0040,,0.0,,0.25,Boon Rawd ขนมขบเคี้ยว #40
CUS-00575,PRD-0080,,0.0,,0.2,Mama อาหารทะเล #80
CUS-00576,PRD-0044,,0.0,,1.0,Double A เนื้อสัตว์ #44
CUS-00576,PRD-0095,,0.0,,0.5,Betagro กาแฟ #95
CUS-00576,PRD-0032,,0.0,,0.3333333333333333,Knorr เนื้อสัตว์ #32
CUS-00576,PRD-0043,,0.0,,0.25,Unilever น้ำผลไม้ #43
CUS-00576,PRD-0099,,0.0,,0.2,Dutch Mill กาแฟ #99
CUS-00577,PRD-0018,,0.0,,1.0,P&G ผ้าอนามัย #18
CUS-00577,PRD-0029,,0.0,,0.5,Colgate กาแฟ #29
CUS-00577,PRD-0057,,0.0,,0.3333333333333333,Dutch Mill กาว #57
CUS-00577,PRD-0043,,0.0,,0.25,Unilever น้ำผลไม้ #43
CUS-00577,PRD-0087,,0.0,,0.2,Singha กระดาษทิชชู่ #87
CUS-00578,PRD-0028,,0.0,,1.0,Ichitan น้ำยาล้างจาน #28
CUS-00578,PRD-0042,,0.0,,0.5,Ichitan กาแฟ #42
CUS-00578,PRD-0067,,0.0,,0.3333333333333333,Singha น้ำผลไม้ #67
CUS-00578,PRD-0048,,0.0,,0.25,Dutch Mill ยาสีฟัน #48
CUS-00578,PRD-0006,,0.0,,0.2,Sunsilk เนื้อสัตว์ #6
CUS-00579,PRD-0031,,0.0,,1.0,CP แชมพู #31
CUS-00579,PRD-0072,,0.0,,0.5,CP กาว #72
CUS-00579,PRD-0017,,0.0,,0.3333333333333333,Double A กาว #17
CUS-00579,PRD-0007,,0.0,,0.25,Downy น้ำอัดลม #7
CUS-00579,PRD-0038,,0.0,,0.2,Singha กาแฟ #38
CUS-00580,PRD-0037,,0.0,,1.0,Oishi เครื่องปรุงรส #37
CUS-00580,PRD-0001,,0.0,,0.5,CP ปากกา #1
CUS-00580,PRD-0068,,0.0,,0.3333333333333333,Dutch Mill น้ำอัดลม #68
CUS-00580,PRD-0018,,0.0,,0.25,P&G ผ้าอนามัย #18
CUS-00580,PRD-0058,,0.0,,0.2,Betagro ดินสอ #58
CUS-00581,PRD-0027,,0.0,,1.0,Ichitan ขนมขบเคี้ยว #27
CUS-00581,PRD-0071,,0.0,,0.5,Sunsilk ผงซักฟอก #71
CUS-00581,PRD-0091,,0.0,,0.3333333333333333,Downy น้ำดื่ม #91
CUS-00581,PRD-0050,,0.0,,0.25,Downy เนื้อสัตว์ #50
CUS-00581,PRD-0043,,0.0,,0.2,Unilever น้ำผลไม้ #43
CUS-00582,PRD-0052,,0.0,,1.0,Mama ข้าวสาร #52
CUS-00582,PRD-0001,,0.0,,0.5,CP ปากกา #1
CUS-00582,PRD-0085,,0.0,,0.3333333333333333,ThaiBev ขนมขบเคี้ยว #85
CUS-00582,PRD-0028,,0.0,,0.25,Ichitan น้ำยาล้างจาน #28
CUS-00582,PRD-0007,,0.0,,0.2,Downy น้ำอัดลม #7
CUS-00583,PRD-0033,,0.0,,1.0,Ichitan น้ำยาล้างจาน #33
CUS-00583,PRD-0004,,0.0,,0.5,Singha กาว #4
CUS-00583,PRD-0042,,0.0,,0.3333333333333333,Ichitan กาแฟ #42
CUS-00583,PRD-0059,,0.0,,0.25,Nestlé สบู่ #59
CUS-00583,PRD-0037,,0.0,,0.2,Oishi เครื่องปรุงรส #37
CUS-00584,PRD-0043,,0.0,,1.0,Unilever น้ำผลไม้ #43
CUS-00584,PRD-0035,,0.0,,0.5,Lux เนื้อสัตว์ #35
CUS-00584,PRD-0094,,0.0,,0.3333333333333333,Singha ขนมขบเคี้ยว #94
CUS-00584,PRD-0003,,0.0,,0.25,Singha อาหารทะเล #3
CUS-00584,PRD-0041,,0.0,,0.2,CP ขนมขบเคี้ยว #41
CUS-00585,PRD-0002,,0.0,,1.0,Ichitan ปากกา #2
CUS-00585,PRD-0013,,0.0,,0.5,Singha น้ำดื่ม #13
CUS-00585,PRD-0063,,0.0,,0.3333333333333333,Singha น้ำยาล้างจาน #63
CUS-00585,PRD-0037,,0.0,,0.25,Oishi เครื่องปรุงรส #37
CUS-00585,PRD-0048,,0.0,,0.2,Dutch Mill ยาสีฟัน #48
CUS-00586,PRD-0096,,0.0,,1.0,Sunsilk สบู่ #96
CUS-00586,PRD-0087,,0.0,,0.5,Singha กระดาษทิชชู่ #87
CUS-00586,PRD-0019,,0.0,,0.3333333333333333,Lux สมุด #19
CUS-00586,PRD-0053,,0.0,,0.25,Ichitan สบู่ #53
CUS-00586,PRD-0026,,0.0,,0.2,P&G ผลไม้ #26
CUS-00587,PRD-0095,,0.0,,1.0,Betagro กาแฟ #95
CUS-00587,PRD-0083,,0.0,,0.5,Nestlé ปากกา #83
CUS-00587,PRD-0097,,0.0,,0.3333333333333333,Thai Union กาว #97
CUS-00587,PRD-0090,,0.0,,0.25,Thai Union ขนมขบเคี้ยว #90
CUS-00587,PRD-0034,,0.0,,0.2,Singha ผ้าอนามัย #34
CUS-00588,PRD-0031,,0.0,,1.0,CP แชมพู #31
CUS-00588,PRD-0099,,0.0,,0.5,Dutch Mill กาแฟ #99
CUS-00588,PRD-0014,,0.0,,0.3333333333333333,Knorr บะหมี่กึ่งสำเร็จรูป #14
CUS-00588,PRD-0089,,0.0,,0.25,Knorr นม #89
CUS-00588,PRD-0002,,0.0,,0.2,Ichitan ปากกา #2
CUS-00589,PRD-0001,,0.0,,1.0,CP ปากกา #1
CUS-00589,PRD-0006,,0.0,,0.5,Sunsilk เนื้อสัตว์ #6
CUS-00589,PRD-0015,,0.0,,0.3333333333333333,Oishi ดินสอ #15
CUS-00589,PRD-0046,,0.0,,0.25,Sunsilk อาหารทะเล #46
CUS-00589,PRD-0058,,0.0,,0.2,Betagro ดินสอ #58
CUS-00590,PRD-0053,,0.0,,1.0,Ichitan สบู่ #53
CUS-00590,PRD-0098,,0.0,,0.5,Oishi กระดาษทิชชู่ #98
CUS-00590,PRD-0035,,0.0,,0.3333333333333333,Lux เนื้อสัตว์ #35
CUS-00590,PRD-0073,,0.0,,0.25,P&G กาแฟ #73
CUS-00590,PRD-0016,,0.0,,0.2,Thai Union ข้าวสาร #16
CUS-00591,PRD-0019,,0.0,,1.0,Lux สมุด #19
CUS-00591,PRD-0074,,0.0,,0.5,Mama น้ำอัดลม #74
CUS-00591,PRD-0042,,0.0,,0.3333333333333333,Ichitan กาแฟ #42
CUS-00591,PRD-0079,,0.0,,0.25,P&G สมุด #79
CUS-00591,PRD-0049,,0.0,,0.2,Thai Union กาแฟ #49
CUS-00592,PRD-0040,,0.0,,1.0,Boon Rawd ขนมขบเคี้ยว #40
CUS-00592,PRD-0060,,0.0,,0.5,Colgate สบู่ #60
CUS-00592,PRD-0086,,0.0,,0.3333333333333333,Ichitan ผ้าอนามัย #86
CUS-00592,PRD-0034,,0.0,,0.25,Singha ผ้าอนามัย #34
CUS-00592,PRD-0081,,0.0,,0.2,Boon Rawd อาหารทะเล #81
CUS-00593,PRD-0031,,0.0,,1.0,CP แชมพู #31
CUS-00593,PRD-0053,,0.0,,0.5,Ichitan สบู่ #53
CUS-00593,PRD-0061,,0.0,,0.3333333333333333,Colgate ผักสด #61
CUS-00593,PRD-0012,,0.0,,0.25,Ichitan แชมพู #12
CUS-00593,PRD-0033,,0.0,,0.2,Ichitan น้ำยาล้างจาน #33
CUS-00594,PRD-0015,,0.0,,1.0,Oishi ดินสอ #15
CUS-00594,PRD-0091,,0.0,,0.5,Downy น้ำดื่ม #91
CUS-00594,PRD-0042,,0.0,,0.3333333333333333,Ichitan กาแฟ #42
CUS-00594,PRD-0030,,0.0,,0.25,P&G เครื่องปรุงรส #30
CUS-00594,PRD-0054,,0.0,,0.2,Nestlé น้ำอัดลม #54
CUS-00595,PRD-0019,,0.0,,1.0,Lux สมุด #19
CUS-00595,PRD-0085,,0.0,,0.5,ThaiBev ขนมขบเคี้ยว #85
CUS-00595,PRD-0067,,0.0,,0.3333333333333333,Singha น้ำผลไม้ #67
CUS-00595,PRD-0096,,0.0,,0.25,Sunsilk สบู่ #96
CUS-00595,PRD-0037,,0.0,,0.2,Oishi เครื่องปรุงรส #37
CUS-00596,PRD-0020,,0.0,,1.0,Ichitan ยาสีฟัน #20
CUS-00596,PRD-0035,,0.0,,0.5,Lux เนื้อสัตว์ #35
CUS-00596,PRD-0099,,0.0,,0.3333333333333333,Dutch Mill กาแฟ #99
CUS-00596,PRD-0004,,0.0,,0.25,Singha กาว #4
CUS-00596,PRD-0037,,0.0,,0.2,Oishi เครื่องปรุงรส #37
CUS-00597,PRD-0076,,0.0,,1.0,SCG สมุด #76
CUS-00597,PRD-0034,,0.0,,0.5,Singha ผ้าอนามัย #34
CUS-00597,PRD-0065,,0.0,,0.3333333333333333,Dutch Mill สมุด #65
CUS-00597,PRD-0030,,0.0,,0.25,P&G เครื่องปรุงรส #30
CUS-00597,PRD-0075,,0.0,,0.2,Ichitan กระดาษทิชชู่ #75
CUS-00598,PRD-0065,,0.0,,1.0,Dutch Mill สมุด #65
CUS-00598,PRD-0099,,0.0,,0.5,Dutch Mill กาแฟ #99
CUS-00598,PRD-0055,,0.0,,0.3333333333333333,Knorr แชมพู #55
CUS-00598,PRD-0014,,0.0,,0.25,Knorr บะหมี่กึ่งสำเร็จรูป #14
CUS-00598,PRD-0009,,0.0,,0.2,Unilever ปากกา #9
CUS-00599,PRD-0043,,0.0,,1.0,Unilever น้ำผลไม้ #43
CUS-00599,PRD-0036,,0.0,,0.5,Unilever เนื้อสัตว์ #36
CUS-00599,PRD-0013,,0.0,,0.3333333333333333,Singha น้ำดื่ม #13
CUS-00599,PRD-0044,,0.0,,0.25,Double A เนื้อสัตว์ #44
CUS-00599,PRD-0097,,0.0,,0.2,Thai Union กาว #97
CUS-00600,PRD-0055,,0.0,,1.0,Knorr แชมพู #55
CUS-00600,PRD-0005,,0.0,,0.5,Knorr ขนมขบเคี้ยว #5
CUS-00600,PRD-0098,,0.0,,0.3333333333333333,Oishi กระดาษทิชชู่ #98
CUS-00600,PRD-0018,,0.0,,0.25,P&G ผ้าอนามัย #18
CUS-00600,PRD-0052,,0.0,,0.2,Mama ข้าวสาร #52
CUS-00601,PRD-0019,,0.0,,1.0,Lux สมุด #19
CUS-00601,PRD-0021,,0.0,,0.5,Knorr ดินสอ #21
CUS-00601,PRD-0032,,0.0,,0.3333333333333333,Knorr เนื้อสัตว์ #32
CUS-00601,PRD-0044,,0.0,,0.25,Double A เนื้อสัตว์ #44
CUS-00601,PRD-0009,,0.0,,0.2,Unilever ปากกา #9
CUS-00602,PRD-0005,,0.0,,1.0,Knorr ขนมขบเคี้ยว #5
CUS-00602,PRD-0023,,0.0,,0.5,ThaiBev ดินสอ #23
CUS-00602,PRD-0089,,0.0,,0.3333333333333333,Knorr นม #89
CUS-00602,PRD-0086,,0.0,,0.25,Ichitan ผ้าอนามัย #86
CUS-00602,PRD-0091,,0.0,,0.2,Downy น้ำดื่ม #91
CUS-00603,PRD-0081,,0.0,,1.0,Boon Rawd อาหารทะเล #81
CUS-00603,PRD-0031,,0.0,,0.5,CP แชมพู #31
CUS-00603,PRD-0005,,0.0,,0.3333333333333333,Knorr ขนมขบเคี้ยว #5
CUS-00603,PRD-0048,,0.0,,0.25,Dutch Mill ยาสีฟัน #48
CUS-00603,PRD-0061,,0.0,,0.2,Colgate ผักสด #61
CUS-00604,PRD-0071,,0.0,,1.0,Sunsilk ผงซักฟอก #71
CUS-00604,PRD-0004,,0.0,,0.5,Singha กาว #4
CUS-00604,PRD-0099,,0.0,,0.3333333333333333,Dutch Mill กาแฟ #99
CUS-00604,PRD-0055,,0.0,,0.25,Knorr แชมพู #55
CUS-00604,PRD-0002,,0.0,,0.2,Ichitan ปากกา #2
CUS-00605,PRD-0052,,0.0,,1.0,Mama ข้าวสาร #52
CUS-00605,PRD-0001,,0.0,,0.5,CP ปากกา #1
CUS-00605,PRD-0072,,0.0,,0.3333333333333333,CP กาว #72
CUS-00605,PRD-0098,,0.0,,0.25,Oishi กระดาษทิชชู่ #98
CUS-00605,PRD-0047,,0.0,,0.2,SCG สบู่ #47
CUS-00606,PRD-0019,,0.0,,1.0,Lux สมุด #19
CUS-00606,PRD-0056,,0.0,,0.5,Dutch Mill ผ้าอนามัย #56
CUS-00606,PRD-0012,,0.0,,0.3333333333333333,Ichitan แชมพู #12
CUS-00606,PRD-0045,,0.0,,0.25,ThaiBev บะหมี่กึ่งสำเร็จรูป #45
CUS-00606,PRD-0009,,0.0,,0.2,Unilever ปากกา #9
CUS-00607,PRD-0056,,0.0,,1.0,Dutch Mill ผ้าอนามัย #56
CUS-00607,PRD-0065,,0.0,,0.5,Dutch Mill สมุด #65
CUS-00607,PRD-0034,,0.0,,0.3333333333333333,Singha ผ้าอนามัย #34
CUS-00607,PRD-0054,,0.0,,0.25,Nestlé น้ำอัดลม #54
CUS-00607,PRD-0076,,0.0,,0.2,SCG สมุด #76
CUS-00608,PRD-0095,,0.0,,1.0,Betagro กาแฟ #95
CUS-00608,PRD-0028,,0.0,,0.5,Ichitan น้ำยาล้างจาน #28
CUS-00608,PRD-0001,,0.0,,0.3333333333333333,CP ปากกา #1
CUS-00608,PRD-0044,,0.0,,0.25,Double A เนื้อสัตว์ #44
CUS-00608,PRD-0089,,0.0,,0.2,Knorr นม #89
CUS-00609,PRD-0019,,0.0,,1.0,Lux สมุด #19
CUS-00609,PRD-0049,,0.0,,0.5,Thai Union กาแฟ #49
CUS-00609,PRD-0005,,0.0,,0.3333333333333333,Knorr ขนมขบเคี้ยว #5
CUS-00609,PRD-0056,,0.0,,0.25,Dutch Mill ผ้าอนามัย #56
CUS-00609,PRD-0028,,0.0,,0.2,Ichitan น้ำยาล้างจาน #28
CUS-00610,PRD-0028,,0.0,,1.0,Ichitan น้ำยาล้างจาน #28
CUS-00610,PRD-0089,,0.0,,0.5,Knorr นม #89
CUS-00610,PRD-0048,,0.0,,0.3333333333333333,Dutch Mill ยาสีฟัน #48
CUS-00610,PRD-0044,,0.0,,0.25,Double A เนื้อสัตว์ #44
CUS-00610,PRD-0100,,0.0,,0.2,Singha ผักสด #100
CUS-00611,PRD-0006,,0.0,,1.0,Sunsilk เนื้อสัตว์ #6
CUS-00611,PRD-0086,,0.0,,0.5,Ichitan ผ้าอนามัย #86
CUS-00611,PRD-0063,,0.0,,0.3333333333333333,Singha น้ำยาล้างจาน #63
CUS-00611,PRD-0069,,0.0,,0.25,Nestlé น้ำอัดลม #69
